probe	coef	hr	p	significant
cg14869028	-0.1162308489703498	0.8902696817344943	0.2361610842179239	False
cg20311730	-0.1091234437632395	0.8966197285529587	0.2363250994134733	False
cg01185754	-0.1174693085303542	0.8891678011942497	0.2375495174619605	False
cg12753858	-0.1041368356776646	0.9011019860837912	0.2375806848789611	False
cg17430393	0.1226851169864658	1.1305283807115156	0.2379733449602244	False
cg05245861	0.1098263501788872	1.1160842458009197	0.2386884956566937	False
cg21577049	0.1137072159796472	1.12042403460335	0.2391422557311947	False
cg02417408	-0.1113103314033038	0.894661064420545	0.2395768513306614	False
cg15261665	-0.1264040715748068	0.8812586832465298	0.2410923153956484	False
cg13904968	-0.120140592804448	0.8867957508508104	0.2411279167119708	False
cg09214254	-0.1144748417231599	0.8918343751519948	0.2414037135684291	False
cg02046017	-0.1155530412347414	0.8908733179630937	0.2417170383395611	False
cg04272086	0.1103737038127608	1.1166953057862636	0.242555629513201	False
cg08261094	0.1128066099213763	1.1194154281766555	0.2435774105542296	False
cg12322132	-0.1163733484351511	0.8901428278198403	0.2439485456838157	False
cg08044694	-0.1171728560802551	0.8894314362431601	0.2439503062989028	False
cg07642638	0.1114372595316275	1.1178836052643049	0.2443532211610637	False
cg16014085	-0.1113403662267787	0.8946341938369339	0.2443698883768484	False
cg07409200	-0.1109106617792798	0.8950187047360154	0.2444323636650803	False
cg01120308	-0.1147327845107744	0.8916043625734958	0.2445423821285611	False
cg19233472	-0.1091015140884286	0.8966393913476335	0.2448163497484656	False
cg18463686	-0.111277608421408	0.8946903408773628	0.2460623231571633	False
cg19885761	-0.1099019728564945	0.8959219556621855	0.2460812382174151	False
cg26096837	-0.1047110543280058	0.9005847050479451	0.2462147058007738	False
cg23694248	0.1134263699412999	1.1201094121342676	0.2462530327386519	False
cg21458907	0.1109780200404008	1.1173703468294645	0.246536600604909	False
cg04601137	-0.1195011124952003	0.8873630206313999	0.2470855837177615	False
cg14679202	-0.1094519285935471	0.8963252509419364	0.2474412978498382	False
cg03294619	-0.1208309410033325	0.8861837642676549	0.2475110852582662	False
cg21663122	0.1216665508604676	1.1293774490479516	0.2475533031311161	False
cg03218374	-0.1126143808809025	0.8934951425020191	0.2480420932736894	False
cg01817393	0.1185134112892978	1.1258219727249132	0.248331819799139	False
cg06938878	-0.1038746344981397	0.9013382870652588	0.2483896119569115	False
cg20576002	-0.1075948102085906	0.897991379664645	0.2485126150951844	False
cg02681442	0.1158236407846691	1.1227978389254294	0.2487905638059871	False
cg04600618	-0.1051974258073701	0.900146792835296	0.2498935033484881	False
cg13847070	-0.1317647363298161	0.8765471905324067	0.2503611020139142	False
cg27351358	0.1095394578239338	1.115764095689821	0.2505083167319169	False
cg15089387	0.1067579249733804	1.1126648734965665	0.2507459577215949	False
cg21030598	-0.1048970442118868	0.9004172209788822	0.2509561891445794	False
cg18982568	0.106680782378062	1.1125790429511435	0.2517775515786955	False
cg08450982	-0.1152236708018281	0.8911667936219514	0.2522551298372905	False
cg08768421	0.1053823079055323	1.1111353249835096	0.2531387592239563	False
cg04063348	0.1166499275794499	1.123725975353572	0.2550333710524776	False
cg12382902	0.1144882451642718	1.121299460295536	0.2551663421470662	False
cg11812218	0.1192520395602648	1.1266538438459872	0.2552185529341129	False
cg01103730	-0.1149056549193902	0.8914502438846783	0.2553107935248256	False
cg13749822	-0.1188554306993522	0.88793615979298	0.2553555107976065	False
cg02755525	0.1041243051165414	1.1097383925024416	0.2555228928433499	False
cg26162582	0.1118319018267173	1.1183248564783987	0.2559930425208161	False
cg19528976	0.1102235214552548	1.116527610445381	0.2560960108871903	False
cg16792800	0.1057819087028113	1.1115794242705632	0.2565479250993211	False
cg25300386	-0.1107843836562783	0.8951317331544587	0.2571129681380567	False
cg04434339	0.1067541318990876	1.1126606530840424	0.2571663220485252	False
cg26489108	0.1168339166341958	1.1239327476549077	0.2575367972979789	False
cg16112129	-0.1110282724255573	0.8949134471975458	0.2577858886092241	False
cg19620294	-0.1119974734648821	0.8940465163374243	0.2580487179702815	False
cg21604803	-0.1035223472324881	0.9016558730032924	0.2581363150170498	False
cg02260587	-0.1075643540262412	0.8980187294703356	0.2586863439274113	False
cg10305797	-0.1054810672701188	0.899891510088385	0.2587687690962598	False
cg13801416	0.1110229019749542	1.1174204976976685	0.2588194817548217	False
cg01580681	0.1078563599503547	1.1138877350052376	0.2590012532210589	False
cg25583174	-0.1123049408858548	0.8937716684163723	0.25908028629988	False
cg22268164	-0.1094646122691342	0.896313882315331	0.2596657712546021	False
cg16415646	-0.0986562210143538	0.906054136861247	0.2596875252136209	False
cg19125606	-0.1092431487037179	0.8965124051654184	0.2598267423608413	False
cg20300246	-0.1148595352939184	0.8914913581841337	0.2601305935214235	False
cg02729303	-0.1111135458658617	0.8948371381027445	0.2607367612633335	False
cg12793610	-0.1033153318492238	0.9018425489611456	0.2607700163301818	False
cg10516886	0.1141456867288036	1.1209154154893757	0.2608554408340344	False
cg03998348	-0.1110186290345236	0.8949220772394699	0.2612560069489807	False
cg08190291	0.1110414561122854	1.11744123066338	0.2615104676927285	False
cg15202954	0.1035130129669421	1.109060225435216	0.2619649984238532	False
cg18223379	-0.105985472091301	0.8994377149300097	0.2620461905898529	False
cg00132141	-0.1008004027708569	0.9041134734216754	0.2624594362917359	False
cg07546360	-0.10453162429798	0.900746311486703	0.262641132844444	False
cg01381846	0.1114812965518366	1.1179328346111703	0.2631984017933479	False
cg21922574	0.1063108655663938	1.1121675573712553	0.263269520445232	False
cg10175795	0.1048528124551049	1.1105471396186015	0.2639416661472695	False
cg11584936	-0.1067778803688214	0.8987252753483751	0.2639477087776932	False
cg16639185	-0.1058891860490963	0.8995243223972682	0.2642980004413522	False
cg24546463	-0.1196324585318726	0.8872464766695118	0.2644961304373073	False
cg14173969	-0.1039644830254336	0.9012573067856064	0.2652786125603316	False
cg21655480	0.1079936421423529	1.1140406624520065	0.2653490011671087	False
cg25993718	0.1087262139237682	1.1148570762089969	0.2653638611631774	False
cg23523368	-0.0962858718755486	0.9082043488741064	0.2655070233748781	False
cg03199651	-0.1055773486335731	0.8998048714777415	0.2659290674564251	False
cg26620959	0.1139083844462243	1.1206494512609086	0.2659636036327376	False
cg19248557	0.1053330708067862	1.1110806172506291	0.2662280224079515	False
cg07442479	0.1065815578829062	1.112468653334053	0.2666715329742229	False
cg17939444	-0.1032459616078828	0.901905112166406	0.2667072915118569	False
cg18511007	-0.1117406702355289	0.8942761398527799	0.2668033949464588	False
cg15731815	-0.1052984974157356	0.9000558181487355	0.2672406049074325	False
cg12374721	-0.102963106363884	0.9021602568397749	0.2672569860591661	False
cg10539507	-0.110647235502247	0.8952545072382028	0.2678993055813862	False
cg04743872	-0.1103320904121321	0.8955366867619725	0.2680526974100183	False
cg21365602	0.1035401550467795	1.1090903280449211	0.2685282576270871	False
cg10968815	-0.1086740922708278	0.8970227165009468	0.2691030901105827	False
cg12285118	-0.1087900128527793	0.8969187391323012	0.2697786591729521	False
cg09516965	0.1017917289781242	1.107152859856387	0.2699793451309643	False
cg03914397	0.108394749049937	1.1144876014862204	0.2703320024128718	False
cg08190044	0.1010816843482782	1.1063670109407449	0.2706834459289488	False
cg04748010	-0.1001860269417595	0.9046691095537344	0.2713782446244623	False
cg15377518	-0.1130093101000818	0.8931423448326898	0.2720215231206363	False
cg01129459	-0.1045128064060521	0.9007632617929312	0.2730281194957824	False
cg07846220	0.1109754140665292	1.1173674349953298	0.2735471736882837	False
cg25177139	-0.105459738357721	0.8999107040002631	0.2740286497844965	False
cg13351161	-0.1025577817351062	0.9025259987280668	0.2741629938513141	False
cg15516226	0.1079905177053433	1.1140371817075685	0.2746286241127882	False
cg18694780	-0.1129074733290924	0.8932333041965468	0.2751061526664661	False
cg18239753	0.1031504166391119	1.1086581571687744	0.2751784092423486	False
cg16428251	0.1081418940185331	1.1142058333134988	0.2751852660826536	False
cg23051664	-0.1075614280784181	0.8980213570301262	0.2761041722388648	False
cg06043114	0.1081224423647147	1.1141841603781344	0.276243101505666	False
cg01556075	-0.1101123446147394	0.8957334988088175	0.2767739480726129	False
cg18674980	-0.1048332832843405	0.9004746342464126	0.2769878148660351	False
cg21621248	0.1009457919336438	1.106216674271194	0.277013482479966	False
cg26174752	-0.1041066001885061	0.9011292317550132	0.2770169250313734	False
cg10764357	-0.1234342650219598	0.8838797411498341	0.2780330249129196	False
cg09793866	-0.1054217430524344	0.8999448970317755	0.2784538523840452	False
cg23316360	0.0998972751177214	1.1050573953540943	0.2787202118686877	False
cg03160135	0.1069925860184183	1.1129260032358486	0.2791734993765406	False
cg19096475	-0.1026435577620265	0.9024485869537884	0.2795532010455699	False
cg24207176	-0.1133534839540023	0.8928350014825757	0.279569717275082	False
cg03993463	-0.0997679465355424	0.9050474130576794	0.2796599569348525	False
cg22197708	-0.1052457248619127	0.9001033176461661	0.2800458547193007	False
cg06906435	-0.1016616756537663	0.9033351202393036	0.2801081321608991	False
cg22512531	0.1136600128090737	1.1203711482847407	0.2805007926462063	False
cg16612699	-0.1046360126351535	0.9006522889845435	0.2808041355524297	False
cg24446548	0.1002940783575658	1.1054959727174898	0.2813965631048329	False
cg24754277	-0.1031580935853517	0.9019843642669344	0.2817775698945054	False
cg01839464	0.0981978737017642	1.103181054031833	0.2827270824464308	False
cg02888247	0.1072865833644429	1.1132532486294031	0.2842150764126799	False
cg09829319	0.1039721570485624	1.109569560794095	0.284579591696102	False
cg02161900	0.1024031612806158	1.1078300158751346	0.2846083816417683	False
cg02197293	-0.1130865169186178	0.8930733908156399	0.2847266282921647	False
cg16787600	0.1072987881577158	1.1132668357380768	0.2848857005691479	False
cg02672493	-0.1063490200582366	0.8991107856082076	0.2849120783059647	False
cg24794531	-0.1115417732601589	0.8944540263621	0.2851294425564772	False
cg18801691	0.0945627724176233	1.099178159037889	0.2856671245220217	False
cg27198824	0.1020598024217286	1.1074496979215485	0.2860347214711954	False
cg22461018	-0.1072445264294887	0.8983059865763471	0.2861575960108921	False
cg20645065	-0.1082150357563377	0.8974345951531584	0.2861632958518446	False
cg07693270	-0.1040718680544788	0.9011605304397984	0.2864107941571687	False
cg14161241	-0.103059194686782	0.9020735739383838	0.2865312119204249	False
cg00792849	0.1029080330474916	1.1083894691868552	0.2866584758795243	False
cg13152535	-0.1070903280493643	0.898444514584456	0.2867583695893588	False
cg03803009	-0.1001451116037819	0.9047061251533572	0.2867601502128857	False
cg06220235	0.0975032346106152	1.1024150074408443	0.287212518940301	False
cg20289949	-0.1081692107262317	0.8974757210627902	0.2875736378775988	False
cg24816455	-0.1042006179456327	0.9010445135883308	0.2877977170943876	False
cg18221862	0.107456981344734	1.1134429608973568	0.2879630857224038	False
cg08888956	-0.1101150248314452	0.8957310980521473	0.2886641618045454	False
cg22337624	-0.1045574658309691	0.9007230351219296	0.2890168518161348	False
cg22176895	-0.1098748311125156	0.8959462728765355	0.2891333586701655	False
cg21006686	-0.1057924271072861	0.8996113636297767	0.2894164209139672	False
cg17173423	-0.1007003252505917	0.9042039593838636	0.2897344671219414	False
cg06490988	0.0977313092685595	1.1026664690414985	0.2897364024939209	False
cg22506059	-0.1013341594913606	0.9036310255454908	0.289976148683999	False
cg04034767	0.0970299709231821	1.1018933978885073	0.2906620008467989	False
cg25141995	-0.1050887871186701	0.9002445889146298	0.2911144478128371	False
cg02430692	0.1008654208748679	1.106127770038559	0.2911558055491987	False
cg10114327	0.101232581595848	1.1065339712741085	0.2916461157891311	False
cg11126134	-0.1080247752885387	0.8976053577232193	0.2917167375023464	False
cg05675373	-0.1035481037605273	0.901632649777594	0.2918878631167333	False
cg19566405	-0.1063399458607624	0.8991189443540444	0.292099833468235	False
cg17277939	-0.1034700419335442	0.9017030356166912	0.2923203518810742	False
cg06141025	-0.0987625546009915	0.905957797997306	0.292520073382615	False
cg12626411	-0.1041524153588481	0.9010879473114944	0.2926446321034028	False
cg22506453	-0.0977241920495682	0.9068989992173996	0.2932109843809162	False
cg04312209	-0.1039750278690652	0.9012478032183414	0.2939085748798682	False
cg20890210	0.1091749876348529	1.1153575070381174	0.2944037595150399	False
cg18432105	-0.1011066549895369	0.9038366290587656	0.2945167119822649	False
cg26767897	-0.1040754339817385	0.9011573169726268	0.2948062821755359	False
cg20615832	-0.1029639470838176	0.9021594983759824	0.2949369999562732	False
cg07378350	-0.0964308011185181	0.9080727330430844	0.2951211301114997	False
cg12554476	-0.0998963380302628	0.9049312201267758	0.2952982967265505	False
cg02909790	-0.1096420162524882	0.8961548867659117	0.2954422021102249	False
cg07950803	-0.1021362731845129	0.902906501340582	0.2957253673175084	False
cg25697314	-0.0983089168713147	0.9063688678673244	0.2959024051721046	False
cg10978355	-0.1157672204777109	0.8906825318222157	0.2960041574225709	False
cg21672276	-0.1084135766105294	0.8972564354086346	0.2961399506696004	False
cg12397274	-0.106390912103244	0.8990731208076436	0.2967903404153086	False
cg03368758	-0.0948210044721251	0.909535722725422	0.2974452286564841	False
cg15452573	0.105568935979113	1.1113427133803455	0.2977498494120476	False
cg08124030	-0.1017613510011875	0.9032450844846032	0.2981401263875108	False
cg05828624	-0.105419636093386	0.8999467931808168	0.2983929224835365	False
cg08258650	-0.099291685233943	0.90547855477654	0.2988826357581059	False
cg19562969	-0.1002313063199356	0.9046281476263708	0.2989557740086993	False
cg23092823	-0.1043485477150613	0.9009112321395808	0.299297250607329	False
cg23765993	-0.0950946892689488	0.9092868306864812	0.2998252853281919	False
cg01375871	-0.1026740426027375	0.902421076371695	0.3001208868871234	False
cg27403635	0.1007029937521933	1.105948119478018	0.3002192305315698	False
cg12738197	0.1114278635111859	1.1178731016564447	0.3010859451532391	False
cg16042149	0.0991703841189404	1.1042544309494295	0.301123078640545	False
cg05909475	-0.1086571061733332	0.8970379535456727	0.3012127166930056	False
cg19402885	0.1001369959509945	1.105322332387918	0.3013576573644556	False
cg05671350	0.1039917914903748	1.1095913467869505	0.301649373636114	False
cg10303487	0.1003845751083268	1.1055960210379558	0.3017469079392674	False
cg21591742	0.1092629470331113	1.115455617528086	0.3017715279091489	False
cg26164310	0.0927049273293324	1.097137952075036	0.3018714843408838	False
cg16009558	-0.094288945845679	0.9100197778141826	0.3021183678094027	False
cg05226008	-0.0999300541122574	0.904900709905904	0.3021333662822119	False
cg19242268	-0.0954338629372448	0.908978476832294	0.3021595328436488	False
cg05159188	-0.101812671743766	0.9031987304656084	0.3023139954521182	False
cg14539231	0.100704048971929	1.105949286496916	0.3026752245713362	False
cg08403419	-0.0977584913734854	0.906867893728317	0.3027269737272405	False
cg12854483	-0.1041100866175139	0.9011260900373964	0.3028643968550874	False
cg10298815	0.1047478807624303	1.110430614141161	0.3028780592152747	False
cg15852891	0.0994636809567047	1.104578352782417	0.3029248289002413	False
cg02248486	0.1009689941824117	1.1062423412834268	0.3029991629043989	False
cg08088390	-0.1016493457593512	0.9033462583346232	0.3030959881513587	False
cg17749443	0.0969448451682184	1.1017996023733865	0.3041194534543103	False
cg10457247	0.1042199371229866	1.1098445240862531	0.304661762507919	False
cg11614809	-0.1063154265200234	0.8991409904280824	0.304728099191995	False
cg07657236	0.0985970352027481	1.1036214893337777	0.3050222696533698	False
cg21229055	-0.0947990670660662	0.9095556757987552	0.30514216204735	False
cg15799267	-0.099250585279284	0.9055157706688666	0.3052623564957745	False
cg03117949	-0.1008532186555261	0.9040657231297334	0.3052847852944458	False
cg24030449	0.0899382930150034	1.0941067675922316	0.3059795051492188	False
cg03872376	-0.0968544016776051	0.9076881543852936	0.3067178389931783	False
cg17347634	0.1019795527404693	1.1073608290021786	0.3071786102842281	False
cg06156376	0.102206673264361	1.1076123619368634	0.3075298825299086	False
cg21035142	0.1026955157749904	1.108153942307646	0.307532492051394	False
cg05772663	0.1012442228707862	1.106546852815275	0.3082394645490857	False
cg22502171	0.0907667091763201	1.0950135188525534	0.3082986894861921	False
cg08575537	-0.1014054937030848	0.903566568037634	0.3086204351520022	False
cg22855405	-0.1002299385281093	0.9046293849702032	0.3086322636586118	False
cg25549459	-0.0996590499008807	0.9051459750416077	0.3086346208180163	False
cg17651821	-0.099327255475598	0.9054463472583514	0.3087697496153809	False
cg21460081	-0.1026919289467653	0.902404935502216	0.3094909664305375	False
cg13410437	0.100019976545201	1.105192995792965	0.3096620307195461	False
cg20832020	-0.1002328896063315	0.9046267153420652	0.3099298636965817	False
cg20938359	-0.1032915728848279	0.9018639760606988	0.3106457180733143	False
cg17890764	-0.0873971262893061	0.9163131313343508	0.3106542484211412	False
cg26808784	-0.0973588245191492	0.9072304112049862	0.3111614937184801	False
cg13929328	0.0998203081081013	1.1049723456639675	0.3112593488326249	False
cg11787522	-0.0958826312547703	0.908570647607841	0.3118037436277043	False
cg10990993	-0.1003551764958846	0.9045160981184952	0.3118781953589062	False
cg22187630	0.097448894084992	1.1023551032575123	0.3120612349268519	False
cg05158615	0.1057086912671922	1.1114980402550318	0.3124606485499428	False
cg01827098	0.0984187183905588	1.1034247126127563	0.3131548072315121	False
cg19343464	0.1062377225870658	1.1120862130975149	0.3132809563512875	False
cg10646402	0.0955976849427579	1.100316301119196	0.3132972164536855	False
cg00930873	0.0993947862235415	1.1045022557729158	0.3138938064403467	False
cg01152019	-0.0889083058341842	0.9149294634222171	0.3162407784092326	False
cg00807586	-0.0995857516373125	0.9052123231014229	0.3163575141066753	False
cg06424894	-0.1044016869302109	0.9008633596957488	0.3165024616260062	False
cg13379236	-0.09639503104919	0.9081052154486458	0.3167701699892441	False
cg07800320	0.1017594841135558	1.1071171604379288	0.3168978941353407	False
cg25174591	0.1009768297401651	1.1062510093431406	0.3170814570303394	False
cg10447080	-0.0953138755055032	0.9090875493687732	0.3172285597683773	False
cg22325703	0.099072300163177	1.1041461266182182	0.3175113813841962	False
cg23300372	-0.094192284627644	0.9101077456858144	0.3176240549351833	False
cg18675600	-0.0915775565567854	0.9124905437829408	0.3178643622573907	False
cg25737836	-0.0911506584461281	0.912880167430957	0.3179890720506538	False
cg09243021	-0.0971508179514704	0.9074191407167232	0.3183177443766565	False
cg27420236	0.0920729306204701	1.0964447835633375	0.3191746268252999	False
cg21457147	-0.0869013704722981	0.9167675115209144	0.3191887996269519	False
cg10707565	-0.1004167136650554	0.9044604384709338	0.3192647927628606	False
cg15337897	0.0947571917748322	1.099391881324229	0.3194040080508706	False
cg14823162	-0.0938267473976817	0.9104404847606946	0.3194957613168939	False
cg07126559	-0.0979993839285505	0.9066494623145972	0.3196714936623039	False
cg19430897	-0.0990955038068794	0.9056562102773767	0.3197807825224585	False
cg10604333	-0.1014083757747483	0.9035639638977848	0.319845277754365	False
cg06118312	0.0993725813497795	1.1044777307120457	0.3200660971015325	False
cg04048259	0.0992271754988688	1.1043171448631433	0.3202586486136072	False
cg19220825	-0.097673503941847	0.9069449693766246	0.3205690917082809	False
cg21517055	-0.1000180790427997	0.904821059589425	0.3206563304857166	False
cg12783776	-0.0974883612892273	0.9071128991190344	0.3208195107243524	False
cg18908499	0.0941701093680336	1.0987466371168202	0.3208276656934001	False
cg09082287	-0.100658852157678	0.904241460296318	0.3208633667350671	False
cg15309236	-0.0999628321673033	0.9048710495067314	0.3211607967985456	False
cg06550629	-0.0953898237065157	0.9090185084266368	0.3212454833956545	False
cg16293656	-0.103320669392686	0.9018377353501908	0.3224990185103625	False
cg20125091	-0.0933542493643971	0.9108707677450936	0.3233965509682535	False
cg14228238	0.0983206279885939	1.1033164825474102	0.3248167359586039	False
cg25607161	0.0910485951444974	1.0953222313072928	0.3252452158575519	False
cg17001430	-0.0916033692742471	0.9124669902263398	0.3252586411062886	False
cg13882988	-0.0900593342372449	0.9138769594701948	0.3259861412781313	False
cg07104706	-0.1051699396073208	0.9001715347901472	0.3264267669851317	False
cg04329454	-0.0905974715329672	0.913385300496483	0.3264924369201034	False
cg26599006	0.0938066563913045	1.0983473669432509	0.3268197341998035	False
cg14601284	-0.1013765338224712	0.9035927355964736	0.3268235602484161	False
cg05293216	-0.0916368734276855	0.912436419304421	0.3277544657679081	False
cg09971646	0.0898800087654831	1.094043000258721	0.3282027504159706	False
cg10839723	-0.0959737445450091	0.908487868517918	0.3290194474612822	False
cg04994456	-0.0920627443432021	0.9120479219019252	0.3292080232371337	False
cg21660392	-0.096820656772931	0.9077187847523436	0.329530765047944	False
cg19067730	-0.0951280887260514	0.9092564615071456	0.3297848137555519	False
cg19180828	-0.1018497417541087	0.9031652494999024	0.3298041419502644	False
cg07654896	-0.0935699773762571	0.9106742885990962	0.3299048637358209	False
cg12535715	0.1052384892781735	1.110975534516959	0.3301975845812987	False
cg13471990	-0.0909994963024581	0.9130181707841584	0.3304120956891001	False
cg18738906	-0.0960153711178966	0.9084500520685318	0.3304990062548014	False
cg19208681	-0.0938406085110243	0.9104278651294048	0.3309679825290952	False
cg26258845	0.0946903008495526	1.0993183444435446	0.3315826605868627	False
cg07423149	-0.0941329373802051	0.9101617596781688	0.3319542546765683	False
cg27390220	-0.0958701987869954	0.908581943453356	0.3324738169216217	False
cg01473816	-0.0953815806164552	0.9090260015789516	0.3325224389939473	False
cg08186362	0.0987423280568358	1.1037818492990918	0.3327742877765436	False
cg18396533	-0.0940596334775189	0.9102284805326486	0.3329605051768851	False
cg10604168	0.0941995495994065	1.0987789849481986	0.3334077348540919	False
cg05535113	-0.0948597194870763	0.9095005107179392	0.3336600700109116	False
cg03330058	-0.1024986486120458	0.902579369486989	0.333895730231974	False
cg18638496	0.0954189825231897	1.100119689501905	0.3342359489458479	False
cg15439862	-0.0918912525322113	0.912204344063939	0.3353633585474178	False
cg09467501	-0.0973139203826511	0.9072711505178812	0.3353639098097531	False
cg19423196	-0.0906954578418234	0.9132958056270316	0.3361788191357301	False
cg11764747	-0.0887974215114177	0.915030920381037	0.3361852743262985	False
cg07570142	0.0916474150056465	1.095978328436148	0.3366491002555827	False
cg11846956	-0.1001013790831003	0.9047456910978392	0.3369865289071965	False
cg07845390	0.0879622101081984	1.0919468566949286	0.3371662947893921	False
cg08348496	0.0920629672222197	1.096433859301721	0.3374024280662523	False
cg11200929	-0.0972440596258061	0.9073345353811516	0.33743943735168	False
cg13652336	0.0918189265262667	1.0961663174665064	0.3374694654323014	False
cg19596755	-0.0898278559403176	0.9140885266380334	0.3377210187258033	False
cg04435420	-0.0946957481731815	0.9096496549390224	0.3393238747143238	False
cg22766145	0.0876463294894574	1.091601986318005	0.3399109039274123	False
cg19881895	-0.0866413331612958	0.9170059362777476	0.3399916496980266	False
cg22179082	0.0926597259476568	1.0970883610445137	0.3410377482984167	False
cg18434152	-0.0932059878757111	0.9110058248127534	0.34229437622277	False
cg17095279	-0.0830843494923848	0.920273519342023	0.3422947556085321	False
cg16319578	0.0948890392511749	1.099536842925494	0.3423689294946249	False
cg27583102	-0.0934373858796754	0.9107950442713308	0.3429739065584089	False
cg17952262	-0.0931963596886277	0.9110145961894948	0.3430791689863025	False
cg22131691	0.0905472614932544	1.0947732470374263	0.3435309717208474	False
cg13615963	0.0902324334901738	1.0944286360116826	0.3439625023206455	False
cg18838701	-0.0905665176423349	0.9134135737627612	0.3442545594710136	False
cg05022306	0.0886736728076719	1.0927240125792044	0.3452469016690002	False
cg21771250	-0.0894316903571263	0.9144507287935544	0.3452534295972514	False
cg04349727	0.0960880194392874	1.1008559564537297	0.3456860881865861	False
cg19001226	0.091729003362055	1.0960677511545012	0.3462258441178216	False
cg06321883	0.0922391544351726	1.096627053946292	0.3462293478012125	False
cg16335762	0.0915289637155604	1.0958485160776108	0.3463887434992159	False
cg06101324	-0.0903751659719492	0.9135883736994505	0.3466080433836129	False
cg24920358	0.0901559043808881	1.0943448835677827	0.3473347327761752	False
cg07935568	-0.0920854966359624	0.9120271709566612	0.3473495749340232	False
cg25964007	-0.0893863563552921	0.9144921854442616	0.3474821057166967	False
cg02196655	-0.0930648838282698	0.9111343804915272	0.3475270604079741	False
cg00199549	-0.0794246677534274	0.9236475977964298	0.3476833123458844	False
cg17475918	-0.0935862589180942	0.9106594615382704	0.3478896110141306	False
cg15878317	-0.0979896905278333	0.906658250873741	0.3482066707728891	False
cg10300684	0.0898453629317034	1.094005096883387	0.3484057344581832	False
cg02286642	-0.1044339547239341	0.9008342912916744	0.3487099271232321	False
cg16869108	-0.0923357437492125	0.9117989673447622	0.348969005974854	False
cg14167596	-0.1040503017553493	0.9011799653469302	0.349152545966946	False
cg05089968	-0.0928468808277162	0.9113330321729264	0.3491709789025408	False
cg18676237	0.0905329217591773	1.0947575483927463	0.3493728056316927	False
cg22905097	0.1003361228534722	1.1055424537155174	0.3498580945403803	False
cg10150813	-0.090103539056747	0.9138365625970292	0.3499260100100697	False
cg24989962	-0.0862866631717689	0.9173312284458384	0.3504402731970011	False
cg02022375	-0.0874647970131386	0.9162511258594972	0.3506396817702635	False
cg14882700	0.0882134609742747	1.0922212437569323	0.3508090272407584	False
cg21137417	0.0925314408810563	1.0969476300180878	0.3517017999289019	False
cg03565081	-0.0927337881485881	0.9114361030952862	0.3517291780794552	False
cg01182697	-0.0971083299994542	0.9074576959166926	0.3517429247088057	False
cg20404387	-0.0921275838723971	0.911988787061224	0.3521317406331834	False
cg08434234	0.0917427233062472	1.0960827892460383	0.3525279569377548	False
cg11059483	-0.0937980433480018	0.9104666184646696	0.3528399506807544	False
cg06357925	0.0918821832780694	1.09623565958034	0.3548603182036357	False
cg11079619	-0.0852152200197305	0.9183146234405468	0.3555790899509313	False
cg19903229	-0.0883013381798638	0.9154849645810624	0.3557356921803388	False
cg11564670	0.0864311543922889	1.09027630439917	0.3569096599780905	False
cg09868882	-0.0914808937471701	0.9125787519458062	0.3569466244112556	False
cg08385610	0.0906178129570481	1.094850487617213	0.3571087958692236	False
cg22416721	-0.0828235476019381	0.9205135597157263	0.3571666919428025	False
cg13643585	0.0887871812493	1.092848053018687	0.3572249459837573	False
cg09260089	0.088604706939302	1.0926486545173852	0.3572390674552392	False
cg00328227	-0.0936403040862535	0.9106102461244754	0.3577256880709983	False
cg22415472	0.0919372361562079	1.0962960121697949	0.3582527477641738	False
cg05497616	0.0854265799887896	1.08918159068378	0.3583820343114122	False
cg14456683	-0.0843962630233132	0.9190669916628847	0.358842874231961	False
cg00282347	0.0880779800523634	1.0920732786393488	0.3590328124596712	False
cg17398595	0.0836253545599139	1.0872214949230874	0.3591005326467634	False
cg25391023	-0.0952508490655208	0.9091448477262792	0.3596102830671446	False
cg17701886	-0.0934943797613774	0.9107431360055636	0.3598341810950176	False
cg18008766	-0.0912177364812341	0.9128189352767276	0.3601621853392537	False
cg11719784	0.0897913340836792	1.093945990645005	0.3603641430930687	False
cg04995717	0.0822154268057856	1.0856896712965922	0.3603964795230275	False
cg16245261	-0.0902679241272085	0.913686353855672	0.3610353958749518	False
cg19734228	0.086062308517764	1.0898742346376449	0.3612165127552699	False
cg04329382	-0.0835375757028314	0.9198565217665308	0.3619171252222708	False
cg07354440	-0.0882557868748769	0.9155266670656892	0.3620610281144281	False
cg19591881	-0.0952494949552559	0.9091460788094832	0.3630947992357292	False
cg24352530	0.0892380975665131	1.093340947156681	0.3635649964185382	False
cg13986130	0.0904276933051917	1.0946423548093678	0.364082444043695	False
cg16098981	0.0872595488332393	1.0911798574263154	0.3642177406900685	False
cg22775000	0.0882070835339096	1.0922142782032962	0.3642900785971394	False
cg10044101	0.0913534351962695	1.0956561802909184	0.3647355690527223	False
cg15239123	0.0915011656394025	1.0958180540204985	0.3648016450644021	False
cg14223995	-0.0975356900042896	0.9070699676470564	0.3648188923465104	False
cg24024214	0.0824593142671671	1.0859544896860025	0.365293761825736	False
cg06238491	-0.0917809561509596	0.9123049624508712	0.3660138156491476	False
cg00744433	-0.0906008530034563	0.913382211916266	0.3661592816357433	False
cg03743584	-0.0866790479958213	0.9169713522027724	0.366160254717316	False
