gene	coef	hr	p	significant
BAT2L1	-0.1586996707437203	0.8532525772042201	0.1550185747036845	False
KRTCAP2	0.1618562575149381	1.1756912323949993	0.1553989149143871	False
OLFML3	-0.1175625609164263	0.8890848880411545	0.1554208412138735	False
ANXA7	0.1262549832253231	1.1345714280853518	0.1555908019972648	False
ESRP1	0.1364979099827842	1.1462524820858426	0.1560588559354821	False
ITGA3	-0.2322038524974312	0.7927844957337711	0.1564144487439394	False
CALR	-0.1525007467858257	0.8585582527970215	0.1568216103794209	False
PHB2	-0.1795981385234652	0.8356059417857691	0.1581695837312848	False
PSMD3	-0.2566991793353486	0.7736008939012762	0.1582899829725145	False
PPP1CB	0.1396567177195352	1.149878998012341	0.1588679498321387	False
NTRK2	0.1092092308669476	1.1153957011380409	0.1591215023962158	False
HSPA5	0.1534290365435977	1.1658250532112686	0.159700531413144	False
IFITM2	-0.128522495411892	0.879393779870615	0.1607720939987037	False
CTBP2	-0.2131183147013319	0.8080605261206947	0.1612910614299153	False
PPP1R1B	-0.0955799877701964	0.908845662208204	0.1622842151133278	False
SSR4	-0.1549065501701511	0.8564952130758273	0.1629500578548138	False
TRIM28	-0.1728977866242464	0.8412235947537833	0.1634148979823488	False
SULF1	0.1259300903171603	1.1342028737481498	0.1636553124780014	False
RPL27	-0.1387009857666009	0.8704882779322729	0.1637946854925283	False
ACTB	0.1464207028944383	1.157683126257517	0.1644597211611748	False
EEF2	-0.1428808769862288	0.8668573254023653	0.1647882839696262	False
S100A1	0.1306950546972302	1.1396202064901184	0.1654831906610235	False
RPS17	-0.1476675466091155	0.8627178807561047	0.1657809026373981	False
ICAM1	-0.1706455848359621	0.8431203351575451	0.1659021174673279	False
S100A4	0.1050338391419602	1.1107481964856634	0.1659455976708769	False
CANT1	-0.1490479509501506	0.8615278028317628	0.1667576220309443	False
CD46	0.1337125483482505	1.143064196723905	0.1672007860753483	False
TFDP1	-0.192944291068415	0.824527906428406	0.1683896443594886	False
APBB2	0.1425092462995333	1.1531637434054578	0.1685913327928606	False
BCL2	-0.1373835666981374	0.8716358315270148	0.1688824459754036	False
CELSR2	-0.1348449911808462	0.8738513558570302	0.1690751482254393	False
LSM14A	-0.144845065312033	0.8651563254526703	0.1702803863425707	False
CXCL13	-0.424009183930467	0.6544178717530296	0.1703938204220037	False
LCN2	0.0958644792632058	1.100609898422336	0.1708324806768669	False
GOLGA4	0.1340420616146259	1.1434409136042405	0.1712929449705987	False
PRKCSH	-0.1438942412006174	0.8659793281504548	0.171518641410272	False
RPS8	-0.1505323863239305	0.8602498692253355	0.1715820005198445	False
RPS13	-0.1243226015707027	0.8830949071210656	0.17198085845373	False
ACTR2	0.1328574112696426	1.1420871379651838	0.1725525443544408	False
RPL36	-0.1681371131581988	0.8452379334965602	0.1733859200605687	False
SLC38A2	0.1454683553211202	1.1565811343644956	0.1736364865255225	False
COL14A1	0.118797167440268	1.126141476963074	0.1748871347882062	False
GPR107	0.1125666983388523	1.1191468996626184	0.1749109753611085	False
ACSL1	0.1153320267545017	1.122245991413876	0.1761513871012836	False
CASC3	-0.1685724558232476	0.8448700454464838	0.1761577328891083	False
SRP14	0.1149615011551765	1.1218302475719415	0.1761599042443937	False
MYH14	-0.16115581735628	0.8511594353609531	0.1762655547904636	False
A2M	-0.134518923658717	0.8741363368623439	0.1768227836934665	False
TGM2	-0.1561157694059405	0.8554601485249208	0.1782620884389557	False
GRB7	-0.1989513907354639	0.8195897320187479	0.1790088088498216	False
RPL13	-0.155361233731054	0.8561058673037185	0.1791735274734767	False
ADAR	-0.1531611912487933	0.8579914099575381	0.1791915474533138	False
CASD1	-0.191791849764704	0.8254786741906284	0.180426708745777	False
TAT	0.13548725870729	1.145094605755935	0.1804615553169175	False
RPL7A	-0.1242432997647465	0.8831649409188976	0.1805365021337688	False
PTDSS1	0.1374342210299697	1.1473262335519183	0.1808709427005672	False
PARP9	-0.1518078519571937	0.8591533495163746	0.1812372813075791	False
ADH1B	0.1344026031772281	1.1438532459049742	0.1816777270285487	False
CPLX2	0.1109439900227188	1.1173323233437782	0.1829730654100293	False
CCND1	-0.1563337387114211	0.8552737047907243	0.1832119102299312	False
COL10A1	0.1289424122940979	1.137624609087903	0.183216679708752	False
CACNA1H	0.1248167499855426	1.1329408226211417	0.183768916758846	False
THSD4	-0.1298788720568632	0.8782017992559453	0.1845271191219983	False
SEPT9	-0.1295902099262117	0.8784553394504263	0.1850374662887055	False
STRAP	0.112548987023584	1.119127078274579	0.1850928815088566	False
RPL13A	-0.1340417363219232	0.8745535631925695	0.1853610160229812	False
SPCS2P4	-0.4110388442154644	0.6629611788936813	0.1858512009021615	False
ISG15	-0.2264928200107706	0.7973250670778291	0.186086875623488	False
GBP2	-0.1396338371882984	0.869676620341461	0.1860925298656357	False
VDAC3	0.096420177781557	1.1012216756782862	0.1861356289946069	False
SQSTM1	-0.1168996472580555	0.889674469956249	0.1867858818649244	False
APPBP2	-0.169612156728247	0.8439920897803641	0.1868247096056174	False
SERINC1	0.1240465176075106	1.1320685308939549	0.1878487481147002	False
SUSD3	-0.1604967269769669	0.8517206112685674	0.1880169114690103	False
MAP4K4	0.1219890252295525	1.1297417030564263	0.1881294883427897	False
RPL38	-0.1528735891487591	0.8582382055766211	0.1893252587795618	False
NET1	0.1216417201504833	1.1293494061522156	0.1895285219148019	False
ATP6AP2	0.1127139945268745	1.1193117578759708	0.1901629544353294	False
ATP5B	0.1148092986254928	1.1216595151636672	0.1903045791988392	False
GNB2	-0.1308467519679283	0.8773522165899054	0.1905815115266734	False
KIAA1429	0.1219162823709243	1.1296595254043893	0.190696885204419	False
KDELR2	0.1206304283928873	1.1282078817107446	0.1909204480217129	False
ALPL	0.0912418008688859	1.0955338742770897	0.1914762363075755	False
ARHGDIA	-0.1533926936104757	0.8577928059093697	0.1919836994039363	False
YWHAG	0.1180917798338759	1.1253473908243667	0.1934176023451429	False
EIF3D	-0.1313676809795376	0.8768952973884507	0.193596683715835	False
GOT2	0.1200392701807634	1.1275411294539417	0.1938349176879854	False
RAC1	0.1308082762326546	1.1397492433444354	0.1949721713486523	False
SLC1A1	-0.1387502064158298	0.8704454329885235	0.1956092651456293	False
ADIPOQ	0.1136763421365176	1.1203894433414523	0.1959201994126534	False
UBA2	-0.1457194252161705	0.8644001980627916	0.1961461130858375	False
NORAD	0.1158467171815725	1.1228237493529611	0.1962743749254007	False
BNIP3L	0.1428654568249991	1.153574585637264	0.1965366726202209	False
SAPS3	0.1160002430594637	1.1229961450880623	0.1967865428552912	False
NDUFB9	0.1352774638309853	1.1448543959730353	0.1970190205123654	False
SLC2A10	0.119878143138422	1.127359466722417	0.1974408997873637	False
GLA	-0.187354462347442	0.8291497819125078	0.1975695826269561	False
CORO1A	-0.1837451689783617	0.83214783389227	0.1981860461926866	False
IL1R1	0.1098483787523334	1.1161088318154968	0.1984378069488483	False
TLE3	-0.1382973489605191	0.8708397099611885	0.1989105067811135	False
MYBPC1	-0.1551426614843696	0.8562930087377516	0.1994418139844549	False
LRP1	0.125130258834177	1.1332960652769608	0.1994577498583827	False
PRPF6	-0.1538436474813713	0.8574060681301218	0.1995218270740009	False
PROSC	0.1449767307976879	1.15601267046235	0.1995720673903241	False
G3BP2	0.1177296105814286	1.1249398983961565	0.1996945962635831	False
ATP1B1	0.1199970328580243	1.127493506141103	0.1997639703693458	False
CRIP2	-0.1349533207620623	0.8737566970328731	0.2004853135507242	False
SYNM	-0.1386908272776522	0.8704971208227393	0.2006687152699735	False
SERPINH1	0.1669419767672134	1.1816856980947938	0.2006935869866538	False
DHCR24	-0.1197658108529513	0.88712816818101	0.2013542899556268	False
HNRNPF	0.1261301632617329	1.1344298197589646	0.2018317993709644	False
HSPA1A	0.1187432978293536	1.1260808137938407	0.2024367328226702	False
SSFA2	0.1155917010799447	1.1225374477249002	0.2025507613224297	False
EIF3G	-0.1593623406747259	0.8526873396813934	0.2028714830735656	False
CBX5	0.11429808729406	1.1210862566501143	0.2028902940569361	False
EEF1A2	-0.1215031982027997	0.8855882210536102	0.2054473723239816	False
PVRL2	-0.1219483407509106	0.8851940957837849	0.2056100266925626	False
PIGT	0.1279545976968616	1.136501401744509	0.2058301399219835	False
RPL17	-0.1300586922334975	0.878043895050889	0.2058566730574878	False
ACADSB	-0.1409576039113711	0.8685261330280345	0.2064719414648253	False
LAPTM4A	0.1179394925202841	1.1251760277419034	0.2069570919107825	False
MCM7	-0.1554633463079046	0.856018452590698	0.2070881435516925	False
COL6A3	0.1277024358389812	1.1362148555690876	0.2071317851965765	False
SYCP2	0.2620153938289437	1.2995465472726588	0.207593405965265	False
RAD23B	0.1112259695814903	1.1176474326444186	0.207616249282225	False
PPT1	0.1127665466938889	1.1193705816800574	0.2079210722982417	False
JAK1	-0.1290150133148942	0.8789607693317143	0.2081514065935649	False
ECE1	-0.1390835141529457	0.870155355136253	0.2085421912197472	False
DGAT2	0.3974212335098283	1.4879825861851017	0.208618675633573	False
ANXA2	0.1421902978418945	1.1527960022564474	0.2088154267957547	False
C3	-0.1115523758477134	0.8944445428852469	0.2093466589375494	False
GSDMB	-0.5818484422566637	0.5588643826893546	0.2093894911022604	False
CD59	-0.133069399272075	0.8754043375768362	0.2096139974368624	False
SPP1	0.1245361832541836	1.1326230017047882	0.2099683135184993	False
TFAP2B	0.1195103624429082	1.1269449219091143	0.2103361654601483	False
SMARCA2	-0.1323924584696358	0.8759971351133569	0.211007689917363	False
TMEM49	-0.1492249898568012	0.8613752923920395	0.2110340420848454	False
HLA-DQA1	-0.1443476537871663	0.8655867712252308	0.2113715480475622	False
AMFR	-0.147761499302219	0.862636829895352	0.2113777257467184	False
RGS5	0.0765949072322942	1.0796046477642045	0.2115311298812166	False
NID1	0.1243014168966957	1.1323571311382243	0.2120971013748382	False
AHCY	-0.1288793119297016	0.879080053618981	0.2121736604041451	False
RPS29	-0.1369334181200565	0.8720282854818489	0.2135452765841033	False
CSRP1	-0.1259056841285558	0.881698000977287	0.2136704626541358	False
EDEM3	0.0880301225638975	1.0920210160056016	0.2140521583680044	False
ENO2	0.1055145282622617	1.1112822494055394	0.2144405068680589	False
CDC6	-0.1148869521837268	0.8914669165988589	0.2160563070488006	False
CAST	0.1377600010549635	1.1477000704119455	0.2162777960327683	False
EFNA1	0.1233639843321637	1.1312961200796738	0.2164117106912342	False
ASPN	0.1129998420378172	1.119631756089096	0.216559055012527	False
SEMA4B	-0.1664031497555527	0.8467048165329909	0.216965648917855	False
PRPF8	0.1100870312784336	1.116375225794146	0.2173875722742607	False
BAT3	-0.1394200542840645	0.86986256220999	0.218338167548572	False
HADHA	0.1224732165500068	1.1302888466337977	0.2190304911335363	False
MXRA5	0.1232165933883493	1.1311293895643877	0.2196130560337348	False
MKI67	-0.1251534543232028	0.8823614900097689	0.2201061099187891	False
RPL29	-0.1198892931098088	0.8870186303558093	0.2204317681561711	False
SOD2	-0.1499658087599313	0.8607374056012159	0.2215891747071047	False
MRC2	0.1244933338641566	1.1325744705398075	0.223304079490038	False
SHISA2	0.1019049206567247	1.107278187439947	0.2235786292757083	False
IRAK1	-0.1317118097922323	0.8765935843679522	0.2240767578501313	False
CCDC6	0.1046210396702029	1.1102897748415148	0.2241400505945308	False
GALNT6	-0.114135324965997	0.8921372192743908	0.2253532149645399	False
BMPR1B	0.0972799829323714	1.102168918911173	0.2257440645523187	False
EIF4A1	0.1125160726207822	1.119090243481339	0.2257970364032396	False
PEG3	0.0735126152424749	1.0762821141460914	0.226709131020773	False
PNPO	0.0959027616037056	1.1006520331517278	0.2272857486939398	False
RBBP4	-0.1195683529937999	0.8873033559054193	0.2275092852836751	False
ADIPOR2	0.1366388919334989	1.1464140943887198	0.2281909484580251	False
COPA	0.1123135860251113	1.1188636656479494	0.2285904174403377	False
SPDEF	-0.113742365437516	0.8924878619851023	0.2289030472484252	False
MAPT	-0.1213690497735278	0.8857070292912373	0.2304125530335939	False
CRABP2	0.1082783871466916	1.114357925132608	0.2312857342847103	False
FN1	0.1149442088686797	1.1218108487296254	0.2312975709312992	False
EEF1B2	-0.121088915521136	0.8859551809239893	0.2315502585647436	False
CLDN4	0.1292088475680475	1.137927752794572	0.2318843443302879	False
WDR45L	-0.144844188070503	0.8651570844040618	0.2341048796581145	False
SCPEP1	-0.1186152305241588	0.8881494678314112	0.2343978829362671	False
SEPP1	0.1033293544444445	1.1088565557762586	0.2364632069888576	False
TPR	0.1219168960755604	1.12966021868189	0.2372833433725962	False
CXCL12	0.1162127989560479	1.1232348699108277	0.2376783331739035	False
PVALB	-0.3207087392578823	0.7256345690774115	0.2377249689851406	False
SMARCD2	-0.1021442562767042	0.9028992933835126	0.2378108132201913	False
LAMB3	-0.1634764643002838	0.8491864849645043	0.2378211871708869	False
VAV3	-0.1258973071989133	0.881705386930343	0.2384829390589172	False
PDCD6IP	0.1141054087540984	1.1208702681958504	0.238526549665285	False
SSRP1	-0.1358463507991632	0.8729767543652531	0.238594061615688	False
RPS11	-0.1154853524404879	0.8909336221447549	0.2394318855149963	False
RPSA	-0.131937722924166	0.876395572733431	0.2408698526909379	False
C20orf3	0.119136588595603	1.1265237780811288	0.2409653905907055	False
CCT3	0.1245673584677603	1.132658312019169	0.2409709951108913	False
PHLDA1	0.1204516939501782	1.1280062501235384	0.2421745400007961	False
TANC2	-0.1355588756318157	0.8732277495795219	0.2432767427350332	False
ERRFI1	-0.1128417073401186	0.8932920504999149	0.2438444243962107	False
PRDX1	0.1073443408660036	1.113317549212551	0.2444702210863553	False
CTSS	-0.1177940522623944	0.8888790964041525	0.2445920248662603	False
NARS	-0.1067623547011544	0.8987392287666418	0.2451203870021794	False
TUBB3	0.0889989316675592	1.0930794885534283	0.2462235615959634	False
EGR1	0.1007176900398142	1.105964372929108	0.2471551678593468	False
CAPNS1	-0.1088635026340194	0.896852827192329	0.2471570829067938	False
CDC37	-0.1265428884009616	0.8811363582036837	0.2473924181972622	False
TRH	-0.2236877191009565	0.7995647841965524	0.2476422389312877	False
GLUL	-0.1317247133184968	0.8765822732925894	0.2480224803946988	False
AGR3	-0.1228187381866529	0.8844239603232662	0.2481329326050107	False
FTSJ3	-0.112619519237336	0.8934905514173007	0.2483989140405405	False
VCL	0.1033243383681219	1.108850993681094	0.249399689580809	False
CAP1	0.1252116326914189	1.133388289701467	0.2495378119186899	False
SERPINA6	0.1373433038786393	1.147221926660832	0.2498572501955651	False
DDX3X	0.1055002115790466	1.1112663396435	0.2514125337120603	False
ATP6V0B	0.1078130801567689	1.113839527217208	0.2516730896104405	False
RUNX1	-0.1110659080701159	0.8948797671869249	0.2517912576668408	False
TP53INP1	0.0906446953281772	1.094879920189959	0.2525082531813288	False
DNAJA1	-0.1036652667620692	0.901527017978248	0.2527089681795113	False
ELP2	-0.0946658307792213	0.9096768696932102	0.2527688247592168	False
FAM128B	-0.1309316319966422	0.877277750068974	0.252772599360651	False
IFI27	-0.1565455132222263	0.855092598797781	0.2531203596178939	False
RARRES1	-0.1185573917967136	0.8882008387520118	0.2531694603646491	False
SSR3	0.1027284542646448	1.108190443825959	0.2531800337219941	False
MSLN	-0.2129478553532898	0.8081982793314835	0.253646809671832	False
SMC1A	-0.1088610290067489	0.8968550456746838	0.2537446040463788	False
PSME4	0.0834075141124257	1.0869846799009963	0.2538661320651345	False
LAMB1	0.113551690661154	1.1202497938482967	0.2540001302950246	False
RBP1	0.0992528091094058	1.1043454528615604	0.2544472521094822	False
TTC39A	-0.126395989064982	0.8812658060572804	0.2547859230043665	False
COL6A2	0.1222751034984374	1.130064943841001	0.2551792104362184	False
RPS3A	-0.108837958991185	0.8968757363732125	0.2554795480520374	False
SOD1	0.1042512731795498	1.109879302781947	0.2555251263648732	False
CYR61	0.1132355897386961	1.1198957378167451	0.2558746100102546	False
SFPQ	-0.1278549074079477	0.879981048613773	0.25663699736149	False
KLK10	0.1134679803821492	1.1201560213504145	0.2566974480361862	False
HLA-DRB1	-0.1225431323926809	0.8846677462839274	0.2569083055196624	False
ACACA	0.1307104925135365	1.1396377998733265	0.2570730334534909	False
CS	0.101391438938854	1.1067097662835252	0.2576575975938202	False
ITGA11	0.1108204746055166	1.1171943240983997	0.257664812018343	False
NCCRP1	0.0778411299880683	1.0809509143432734	0.2579459911574548	False
SYNE2	-0.1391035203596713	0.8701379468024726	0.2583479004047169	False
FTH1	-0.1134618379044784	0.8927382645240521	0.2585992812819482	False
STMN3	-0.1244759574211948	0.8829594897343085	0.2588126056970306	False
CCND2	-0.5018025780399675	0.6054383256693234	0.2590798868902645	False
SMOC2	0.1036126025625268	1.109170681794607	0.259649337535495	False
XRN2	0.0979509842803644	1.1029087239187991	0.2601420317479558	False
GNS	-0.1045237974075124	0.9007533615570122	0.2604023307733042	False
HIF1A	0.1075328448417675	1.1135274337782817	0.2615159677174287	False
LIMA1	0.1148508749967996	1.1217061506656103	0.2619294622536551	False
SDC4	0.1037692590069199	1.1093444541407655	0.2620143321131026	False
RAB11A	0.0998034298322804	1.1049536957933324	0.2633410693480163	False
COL18A1	0.1178860536448365	1.125115901206862	0.2642324289243986	False
ADAM12	0.1069352104022197	1.1128621502524492	0.264368437035885	False
MED13L	-0.1386984305381236	0.8704905022315516	0.2646972095125916	False
LAMB2	0.1210867880501883	1.1287228677735002	0.2646987922346392	False
MAVS	-0.1228771854713375	0.8843722696548797	0.2661381810252135	False
ATP8B1	-0.1206635282235687	0.8863321351742589	0.2662771066238176	False
CLDN1	0.0797068649910622	1.082969564848564	0.2664694281031922	False
SH3BP4	0.1037185073703251	1.1092881545228317	0.2664858084834416	False
CLDN3	0.1046372276995175	1.1103077483904151	0.2665058897062239	False
PRPF19	-0.1122563955653615	0.8938150579016332	0.2666091663339713	False
TMSL3	0.1033803473706337	1.108913101058454	0.2684474099691257	False
STARD10	-0.1331866637911865	0.8753016897267551	0.2687235157553771	False
PLA2G2A	-0.3985430185548773	0.6712974017266667	0.2695577156903962	False
PAK2	0.0990642547322752	1.104137243322586	0.2702857482684369	False
UBA52	-0.1265580235087685	0.8811230222108308	0.2703903279061797	False
IQGAP1	-0.1126363946432929	0.89347547352875	0.271257435652347	False
NOTCH2	-0.1019367960114668	0.9030866285420296	0.2714910276955658	False
CD24	0.0768016832388538	1.0798279071834824	0.2715779226899032	False
AMIGO2	0.0826120860383813	1.0861204055501572	0.2726263149648218	False
SLC40A1	-0.1117881414265657	0.8942336885069213	0.2729380723918828	False
KCTD12	0.1047034794316381	1.1103813106387197	0.2735808131410185	False
RCC2	-0.130691249285156	0.8774886578215352	0.2742173897182923	False
HSPA9	0.0929327066179165	1.097387885841025	0.2744700268097955	False
TNFSF10	-0.1207060194499328	0.8862944746349963	0.2745925570945584	False
ARPC2	0.113340934242452	1.1200137188917234	0.274803047403466	False
CHCHD2	0.1302223606990303	1.1390816421563754	0.2749754418602255	False
SERPINF1	0.101643778082858	1.1069890677164702	0.2750732819198188	False
CYB561	-0.0986124093797498	0.9060938334436024	0.2753348833587355	False
CDK2AP1	0.1081401058951416	1.1142038409777664	0.2760140564397333	False
SRPR	0.0943315306070444	1.0989240124760324	0.2760755088350168	False
CYC1	0.1200962340375678	1.1276053603747842	0.276565191030732	False
GSN	-0.1202996742917197	0.8866546892842982	0.2766565483071024	False
GNAS	0.1057315651308615	1.111523464800451	0.2772152107164123	False
ARCN1	0.0962719051738949	1.1010584067732716	0.2774096172725674	False
SLC16A1	-0.126439956904105	0.8812270595559013	0.2778668202672695	False
CCT6A	0.1010325161122611	1.1063126141637372	0.2782787066393146	False
RPL11	-0.1208842976826904	0.8861364817061241	0.2786978189057989	False
TPD52	0.1153341676025053	1.122248393974538	0.2788019707869646	False
FOXM1	-0.1161734334080438	0.890320798536311	0.2790521662223021	False
MYH11	0.0883899753638321	1.0924140535393858	0.2793397860488334	False
CLTC	-0.1264345028376939	0.8812318658399142	0.2798292072104855	False
PDGFRB	0.1073335955289701	1.1133055863045322	0.2799080918332436	False
LGALS1	0.1116503631285744	1.118121855666662	0.2801139699794247	False
NELL2	0.1185142892385524	1.1258229611399089	0.2810589752008622	False
RPL35A	-0.1164105314735945	0.8901097302201919	0.2811376294617879	False
PLP1	-0.0954186475714831	0.9089923073775066	0.2815163752439933	False
TMED3	0.1147638763108526	1.1216085679493293	0.2821173363784819	False
BAG1	-0.147252941323464	0.8630756423092827	0.2827051513190844	False
FAM38A	-0.1299762204545103	0.878116311879074	0.2831306497655843	False
CTSD	-0.1078636323459046	0.8977500121465937	0.2839323263706268	False
RPL4	-0.1132909290434481	0.8928908544431533	0.2844555242054125	False
KRT6B	0.1177917664133711	1.1250098221444884	0.2845132403532066	False
SERPINA5	0.1039660920540393	1.109562831281193	0.2846205510292608	False
ABLIM1	-0.1202507922886958	0.8866980318008268	0.2848766192126817	False
ELOVL5	-0.0984584283006896	0.9062333654921778	0.28640700963666	False
SCRIB	0.1152000826014203	1.1220979273852962	0.2865918987646261	False
SLC39A6	-0.0875283975623244	0.9161928536377928	0.2866171974482607	False
CXCL10	-0.1516894763412255	0.8592550583431385	0.286845206787868	False
MIA3	0.102193750457903	1.1075980485691643	0.2872680381510429	False
LRPPRC	0.1008714726377148	1.106134464081757	0.2883381461408428	False
FARP1	-0.1693539174961863	0.8442100697937784	0.288362667486319	False
GLG1	0.0966419127347498	1.1014658820885457	0.2888697260783186	False
TACC1	0.1507161548689636	1.162666593988771	0.2889701453816697	False
RAN	0.1129894329862698	1.1196201018450875	0.2890766021975666	False
CANX	-0.1012019746735722	0.903750479742792	0.289180105504815	False
ITGA5	0.1020782894416148	1.1074701715553847	0.2906708799125364	False
DHX40	-0.1168495070734151	0.889719079516799	0.2907973995778594	False
LMAN2	-0.1118182691576062	0.8942067476807015	0.2914817849773421	False
SUPT16H	-0.1015157870238137	0.903466916175914	0.2920023318874987	False
CPNE3	0.1004103976811572	1.1056245707403418	0.2929200227529795	False
ACTR3	0.1001833874046672	1.105373611087132	0.2929326947379949	False
BRD2	-0.1132015866602614	0.8929706310036759	0.2938679174595012	False
LMAN1	-0.0885906489210165	0.9152201432571192	0.2939369442373647	False
PIK3CA	-0.7751673298979934	0.4606266979316168	0.294375891149674	False
GPI	-0.1164459804308204	0.890078177317701	0.2944707476269413	False
ERBB2	-0.1394127038378381	0.8698689561114769	0.2946814722670817	False
RPS27A	-0.1087138403977874	0.8969870622367254	0.2948116287374219	False
PSMC5	-0.0840678443341762	0.91936888000969	0.2954531814156673	False
RAB1B	-0.1009802254220775	0.903950907956795	0.2959784942805576	False
ENPP1	0.0959102916913654	1.100660321189225	0.2963139828430684	False
PTPRN2	0.0988759332756225	1.1039293301664477	0.2979479829763994	False
EIF2S3	-0.111032195941278	0.8949099359974553	0.2981164841138564	False
AHR	0.0856365377613808	1.089410296832984	0.2984525093332149	False
THBS4	0.1120695786492667	1.118590687966605	0.2985130217952377	False
CRIP1	-0.1191570019586562	0.8876684241398077	0.2997620505332533	False
RPLP2	-0.1129750087145021	0.8931729813780724	0.3005514618575697	False
TMEM176B	-0.1275672231691423	0.880234241709992	0.3011851690553257	False
SOX9	0.1035054900185769	1.1090518820637896	0.3013311421259744	False
CELSR1	-0.1069128662090903	0.898603968349459	0.3020564992119083	False
RPS15A	-0.0990124800580425	0.905731404372516	0.3020810927970089	False
KLF6	0.0769954667362516	1.0800371802881064	0.3023973065557894	False
TOMM6	0.0685903032479442	1.0709973351221935	0.3028865950932581	False
DAP	-0.0855550760890619	0.9180025816698628	0.3042715082883835	False
ORMDL3	-0.140109998183019	0.8692626128317701	0.3051084277842146	False
ST14	0.1352955874811313	1.1448751451016004	0.3062298992142441	False
RPL22	-0.1087998940751745	0.8969098765225562	0.3073939901706851	False
NCOA4	0.0599310182024944	1.061763301678032	0.3078236167827	False
PIK3R1	0.1020741186049449	1.107465552487815	0.3086211742050251	False
IFI30	-0.1154773629825109	0.8909407402499242	0.3087022616632155	False
RHOC	-0.1088928763071322	0.8968264837174569	0.3091492856353837	False
ILF3	-0.1122860475640397	0.8937885548916533	0.3091715278185647	False
AES	-0.1017396603599045	0.903264676662204	0.309277324021059	False
RPL23A	-0.0893295252860542	0.914544158489798	0.3093277350300835	False
CNN2	0.0974716699420546	1.102380210625696	0.3099549471919073	False
BAT2	-0.0999854441152662	0.9048505888409756	0.3107558435563632	False
AEBP1	0.0932096785502819	1.0976918735804135	0.3109870621494007	False
SLPI	0.0861891378632383	1.0900124714395294	0.3110823238219449	False
ACTA2	0.0924554001505025	1.0968642204902228	0.3116742852994476	False
ABCC5	0.0980736029349812	1.103043969394331	0.3118747833507493	False
PRKACB	-0.16471623954337	0.8481343369319897	0.3128320724441334	False
C1QA	-0.1405232336082787	0.8689034769352422	0.3137643257834779	False
GLI3	-0.0858832758823723	0.917701342848264	0.3143278453898663	False
CREB3L4	-0.1069439661313416	0.8985760222704714	0.314786174529856	False
BMS1P20	-0.0945429959373437	0.9097886165707232	0.315383252920668	False
WIF1	-0.2555166128607445	0.7745162695227118	0.3154411870823013	False
TEX2	-0.0867582436142375	0.9168987349649862	0.316042473973205	False
GREM1	0.0757378379379669	1.078679748178727	0.3161632896696311	False
RPSAP58	-0.1211705997569043	0.8858828153077158	0.3172229620346301	False
ASPH	-0.0881931974142379	0.9155839711792796	0.3173121555090014	False
SEPT2	0.0914499941434728	1.095761980806095	0.3187153552521338	False
DHX9	0.0962069144115813	1.100986850473338	0.3187899426684537	False
AKT2	-0.1090909449419674	0.896648868110764	0.3194447510931525	False
PDIA6	-0.1077754662187954	0.8978291667776043	0.3208198826456666	False
PTPRT	-0.0935113207565567	0.9107277072411766	0.3209755651320882	False
PROM1	0.0872384731763809	1.0911568603364097	0.3233172808329315	False
RPS14	-0.1069224600755981	0.8985953473042979	0.3238060409785377	False
NES	-0.0859088360440736	0.9176778865533218	0.3241498136914421	False
ADD1	0.1055190811082016	1.1112873089139343	0.3248576690652539	False
NEDD4L	-0.123207626965221	0.8840800846386311	0.3256913463051739	False
HNRNPA1	-0.1021193458158129	0.9029217853011902	0.3257242383317315	False
DNAJB1	0.0869982500559161	1.0908947707117571	0.325913169154966	False
RAB5B	0.1001293680530622	1.1053139011341406	0.3268295415279397	False
MDM2	-0.1080931560861545	0.8975439808514376	0.3276494720154678	False
TSPAN1	-0.1201150532227001	0.8868183995326007	0.3283028555466526	False
NAA50	0.089555207195265	1.0936877110767165	0.3291078481617381	False
STAT3	-0.0987235298040212	0.9059931535063026	0.3291873858028801	False
NUCKS1	0.0909103458191192	1.0951708142146397	0.3292759045148319	False
TMED9	0.1003086684922158	1.105512102170252	0.3293219633902908	False
ARHGAP29	0.0934104200288361	1.0979122479885153	0.3293945063131147	False
HNRNPA2B1	-0.0970732186716316	0.9074895585207048	0.3321157589563624	False
EIF3M	-0.0709835979061776	0.9314771701782344	0.3324444292237571	False
TM4SF1	0.0786590868520192	1.0818354472688267	0.3328559495389808	False
RPL27A	-0.1016284990459204	0.9033650903314916	0.3332396974143963	False
TNKS1BP1	-0.0924768467621834	0.9116703188398052	0.3332896007325327	False
DBI	0.0857600758218155	1.0895448887815151	0.3333707154352689	False
ZNF664	-0.1126138152819138	0.893495647862111	0.3334694186137777	False
UBR5	0.1007316423728773	1.105979803820043	0.3336912351884717	False
EVL	-0.0946092365631552	0.9097283535993558	0.3343201028302148	False
DYNC1H1	-0.1057994368031213	0.8996050576498493	0.3344468415831441	False
DNMT1	-0.1068124507784512	0.8986942065844946	0.3350946482959966	False
RPS5	-0.1094710542674207	0.8963081082814353	0.335166155207465	False
SERINC2	-0.0965153276867631	0.907995980015124	0.3357847414214741	False
PABPC4	-0.0927353539101205	0.911434676004814	0.336098829065561	False
SLC35E2B	-0.0948139080796538	0.9095421771707788	0.3362616574183176	False
KIAA0196	0.0886110046014041	1.0926555356710752	0.3367193934399464	False
